labels,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Esferoide,dia,Diameter,n_diam
Esferas_BT474_dia_2_well_2_100X_3_blob_1,887.9519,304.3203,138.8405,304.3203,138.8405,115.8354,287.3641,120.2446,32.6087,38.0435,0.8316,41.0767,430,182,124.2157,28.8623,1.4796,0.6759,0.9548,no,2,34.969500000000004,6.929466316950668
Esferas_BT474_dia_2_well_2_100X_3_blob_2,202.6044,649.1184,470.6016,649.1184,470.6016,53.0457,641.3043,462.6359,15.625,16.9837,0.9048,18.0507,950,681,109.7989,15.625,1.0619,0.9417,0.9461,no,2,16.83785,0.7735554116705581
Esferas_BT474_dia_2_well_2_100X_3_blob_3,359.9805,1002.7557,495.7245,1002.7557,495.7245,70.3108,991.8478,485.7337,21.7391,20.3804,0.9151,23.0978,1461,738,28.0725,20.3804,1.0894,0.9179,0.96,no,2,21.7391,1.6647775121401622
Esferas_BT474_dia_2_well_2_100X_3_blob_4,554.7392,726.2833,678.3842,726.2833,678.3842,87.2745,713.3152,665.0815,25.8152,27.1739,0.9152,28.0102,1052,987,140.9061,25.8152,1.0399,0.9617,0.9635,no,2,26.9127,3.1586632727385964
Esferas_BT474_dia_2_well_2_100X_3_blob_5,1009.33,533.0055,747.1424,533.0055,747.1424,122.0661,516.9837,726.9022,32.6087,40.0815,0.8512,43.0784,763,1123,52.0458,30.7269,1.4136,0.7074,0.9662,no,2,36.90265,8.143370276802564
Esferas_BT474_dia_2_well_2_100X_3_blob_6,561.6619,1632.2387,872.5296,1632.2387,872.5296,92.8741,1616.1685,860.7337,31.9293,24.4565,0.8183,32.474000000000004,2380,1276,164.2192,22.4492,1.5127,0.6611,0.9383,no,2,27.461600000000004,3.355900152820485
Esferas_BT474_dia_2_well_2_100X_3_blob_7,746.7288,623.2676,879.1080000000003,623.2676,879.1080000000003,110.6337,605.2989,862.0924,34.6467,31.9293,0.7667,35.7546,891,1291,165.6997,29.7322,1.219,0.8204,0.9193,no,2,32.7434,5.688566515171478
Esferas_BT474_dia_2_well_2_100X_3_blob_8,870.8759,1461.2694,958.0192,1461.2694,958.0192,109.5081,1445.6522,940.2174,31.25,34.6467,0.9126,35.7029,2140,1434,68.8059,31.25,1.1098,0.9011,0.9714,no,2,33.47645,6.079245909995768
Esferas_BT474_dia_2_well_2_100X_3_blob_9,799.3413,287.4308,1110.1599,287.4308,1110.1599,106.6259,270.3804,1095.788,33.9674,29.212,0.8835,34.8261,399,1625,159.444,29.212,1.1316,0.8837,0.9662,no,2,32.01905,5.3193289341496985
Esferas_BT474_dia_2_well_2_100X_3_blob_10,511.8184,98.9921,1225.9659,98.9921,1225.9659,84.955,85.5978,1213.9946,27.8533,23.0978,0.8911,28.6698,126,1799,166.293,23.0978,1.2169,0.8217,0.9598,no,2,25.8838,2.810060214707564
Esferas_BT474_dia_2_well_2_100X_2_blob_1,467.0516,1691.1089,24.1464,1691.1089,24.1464,82.3059,1679.3478,10.8696,23.0978,25.8152,0.8664,29.2199,2477,53,54.4623,21.3648,1.3462,0.7428,0.9556,no,2,25.29235,2.6217970407997413
Esferas_BT474_dia_2_well_2_100X_2_blob_2,314.7522,530.1702,51.74,530.1702,51.74,67.1954,520.3804,42.1196,19.7011,19.7011,0.8759999999999999,22.2843,770,62,127.5686,19.7011,1.0258,0.9749,0.9485,no,2,20.9927,1.4991200691496085
Esferas_BT474_dia_2_well_2_100X_2_blob_4,354.9039,1314.4475,239.2987,1314.4475,239.2987,72.8916,1302.9891,227.5815,22.4185,23.0978,0.8394,25.8242,1920,363,35.3625,18.7345,1.393,0.7179,0.9338,no,2,22.27935,1.7920043860890116
Esferas_BT474_dia_2_well_2_100X_2_blob_5,336.9048,1620.185,266.4067,1620.185,266.4067,67.3603,1609.375,256.1141,21.0598,20.3804,0.9331,21.9294,2369,389,163.8108,20.3555,1.0542,0.9486,0.9612,no,2,21.14245,1.5314310789882943
Esferas_BT474_dia_2_well_2_100X_2_blob_7,697.8084,1229.4057,413.7624,1229.4057,413.7624,101.1911,1212.6359,400.1359,31.9293,27.8533,0.8564,34.0488,1786,599,151.3895,27.8533,1.1905,0.84,0.9555,no,2,30.95105,4.8046049058422655
Esferas_BT474_dia_2_well_2_100X_2_blob_9,372.4414,154.3328,700.0023,154.3328,700.0023,72.5619,141.9837,689.538,24.4565,20.3804,0.8889,24.7939,209,1035,9.4623,19.9791,1.2495,0.8003,0.9528,no,2,22.3865,1.8179842575469232
Esferas_BT474_dia_2_well_2_100X_2_blob_13,832.1088,1444.0069,894.1188,1444.0069,894.1188,112.1572,1428.6685,875.6793,31.25,37.3641,0.8313,40.1965,2111,1342,59.5345,25.9531,1.5779,0.6337,0.9494,no,2,33.0748,5.8630446296878675
Esferas_BT474_dia_2_well_2_100X_2_blob_16,911.9506,1012.9461,1008.5084,1012.9461,1008.5084,115.6023,995.9239,989.8098,33.9674,37.3641,0.8575,40.3283,1478,1458,122.6192,31.0746,1.3054,0.7661,0.9557,no,2,35.70145,7.373761480730168
Esferas_BT474_dia_2_well_2_100X_2_blob_18,1145.9379,1580.1804,1067.4184,1580.1804,1067.4184,137.7393,1557.7446,1046.875,42.1196,38.0435,0.759,47.965,2297,1590,37.5191,35.5648,1.4145,0.7070000000000001,0.9253,no,2,41.7649,11.804996360692675
Esferas_BT474_dia_2_well_2_100X_2_blob_21,450.4371,1637.8658,1168.6766,1637.8658,1168.6766,93.0389,1625.0,1156.9293,26.4946,23.0978,0.6539,32.6158,2392,1706,144.3236,21.5708,1.4280000000000002,0.7003,0.9177,no,2,27.0933,3.222680398643228
Esferas_BT474_dia_2_well_2_100X_2_blob_22,493.3579,930.5442,1188.7707,930.5442,1188.7707,82.6356,919.1576,1175.2717,23.0978,27.1739,0.9079,28.3867,1363,1770,68.9625,22.8623,1.224,0.8170000000000001,0.9635,no,2,25.6245,2.7264511429767726
Esferas_BT474_dia_2_well_2_100X_2_blob_23,622.1202,521.0784,1197.0729,521.0784,1197.0729,92.4761,506.7935,1182.7446,28.5326,27.8533,0.9142,29.9607,749,1750,147.0306,27.8533,1.0662,0.9379,0.9656,no,2,28.906999999999996,3.9141781406733753
Esferas_BT474_dia_2_well_2_100X_2_blob_24,350.7502,503.5415,1220.6423,503.5415,1220.6423,68.719,493.2065,1209.9185,21.0598,21.0598,0.9334,22.6132,733,1782,122.7352,21.0598,1.0381,0.9633,0.9596,no,2,21.8365,1.6872545571264288
Esferas_BT474_dia_2_well_2_100X_2_blob_27,942.4105,1481.7385,1261.5013,1481.7385,1261.5013,120.406,1460.5978,1243.8859,38.7228,34.6467,0.8169,39.3846,2150,1853,165.0049,34.6467,1.0464,0.9556,0.9421,no,2,37.01565,8.218407284244831
Esferas_BT474_dia_2_well_2_100X_2_blob_28,539.5092,244.1907,1283.9218,244.1907,1283.9218,87.0414,230.9783,1270.3804,26.4946,27.1739,0.8949,29.6199,345,1873,126.6071,24.1174,1.199,0.8340000000000001,0.9566,no,2,26.86865,3.143178594259652
Esferas_BT474_dia_2_well_1_100X_3_blob_2,2650.4719,757.3258,101.9096,757.3258,101.9096,253.9044,732.337,55.7065,47.5543,95.1087,0.5166,95.4574,1110,222,85.1009,46.4838,2.4943,0.4009,0.8320000000000001,no,2,70.9706,57.925121103899144
Esferas_BT474_dia_2_well_1_100X_3_blob_3,1298.6989,382.5902,310.7116,382.5902,310.7116,142.941,359.375,292.7989,47.5543,36.6848,0.7987,48.24800000000001,529,463,9.7276,36.6848,1.3577,0.7365,0.9394,no,2,42.46640000000001,12.409887894955338
Esferas_BT474_dia_2_well_1_100X_3_blob_5,971.0243,460.8655,544.2035,460.8655,544.2035,119.9115,440.2174,527.1739,39.4022,33.288000000000004,0.8486,40.5452,651,816,31.29300000000001,33.0836,1.2639,0.7912,0.9531,no,2,36.8144,8.08508704847411
Esferas_BT474_dia_2_well_1_100X_3_blob_8,760.1127,1198.7459,1118.1535,1198.7459,1118.1535,107.7515,1184.7826,1099.1848,27.8533,37.3641,0.8227,38.9131,1755,1673,73.7798,24.978,1.5725,0.6359,0.9559,no,2,31.94555,5.282781264538548
Esferas_BT474_dia_2_well_2_100X_1_blob_1,1343.9272,293.251,34.0166,293.251,34.0166,146.784,276.4946,8.1522,33.9674,50.2717,0.7838,50.7696,425,12,102.3625,33.8922,1.5606,0.6408,0.9432,no,2,42.3309,12.291475682245887
Esferas_BT474_dia_2_well_2_100X_1_blob_3,264.9087,1316.3311,129.1282,1316.3311,129.1282,60.402,1307.0652,119.5652,18.3424,19.0217,0.9124,20.1642,1925,198,32.6192,18.1165,1.1042,0.9056,0.948,no,2,19.14035,1.1362689649464242
Esferas_BT474_dia_2_well_2_100X_1_blob_4,240.4485,1591.517,158.0892,1591.517,158.0892,57.5197,1582.8804,149.4565,17.663,17.663,0.9133,18.4803,2333,242,36.0274,17.663,1.0183,0.982,0.9464,no,2,18.07165,0.9563677890746088
Esferas_BT474_dia_2_well_2_100X_1_blob_6,141.2231,1084.9296,204.7878,1084.9296,204.7878,44.399,1078.125,198.3696,13.587,12.9076,0.9003,15.084,1588,308,35.8377,12.9076,1.1037,0.9061,0.9358,no,2,13.9958,0.4442472040998002
Esferas_BT474_dia_2_well_2_100X_1_blob_7,2131.7307,408.1278,255.6633,408.1278,255.6633,173.5882,379.7554,230.2989,54.3478,50.9511,0.889,55.7728,566,398,34.0772,50.4331,1.0981,0.9107,0.9717,no,2,53.10295,24.265400487639642
Esferas_BT474_dia_2_well_2_100X_1_blob_8,328.5976,1362.1735,265.8282,1362.1735,265.8282,72.7268,1351.2228,253.3967,21.0598,24.4565,0.7807,26.6336,1991,377,127.7468,15.9257,1.7545,0.57,0.9217,no,2,21.27965,1.5614387808022918
Esferas_BT474_dia_2_well_2_100X_1_blob_9,1469.9204,983.556,291.0244,983.556,291.0244,169.5804,965.3533,260.8696,35.3261,61.1413,0.6423,62.9415,1431,474,76.2637,32.1431,2.1241,0.4708,0.8752,no,2,47.5423,17.412939232343312
Esferas_BT474_dia_2_well_2_100X_1_blob_10,525.6638,378.0249,310.9376,378.0249,310.9376,84.7902,365.4891,297.5543,24.4565,26.4946,0.9188,28.2808,547,476,65.8978,24.4565,1.1057,0.9044,0.9644,no,2,26.36865,2.9709490708150192
Esferas_BT474_dia_2_well_2_100X_1_blob_11,359.519,1433.2168,345.5181,1433.2168,345.5181,74.7848,1423.9129999999998,332.8804,19.0217,25.1359,0.8078,27.6537,2099,526,62.1759,16.5928,1.6237,0.6159,0.9477,no,2,22.12325,1.7546007108494
Esferas_BT474_dia_2_well_2_100X_1_blob_12,694.5778,98.3395,370.387,98.3395,370.387,103.6754,84.2391,353.2609,27.1739,35.3261,0.812,36.8417,135,520,112.7824,25.2165,1.4773,0.6769,0.9504,no,2,31.0291,4.841044301540084
Esferas_BT474_dia_2_well_2_100X_1_blob_15,1021.3293,1370.436,517.2098,1370.436,517.2098,121.6681,1352.5815,498.6413,36.0054,36.6848,0.867,40.9078,1999,785,54.4623,33.2471,1.1786,0.8485,0.9641,no,2,37.07745,8.259639520579151
Esferas_BT474_dia_2_well_2_100X_1_blob_16,589.3527,1333.6239,540.252,1333.6239,540.252,92.4761,1320.6522,525.1359,25.1359,29.8913,0.866,32.0448,1956,817,68.8753,25.1359,1.2277,0.8145,0.9555,no,2,28.59035,3.7869531803640224
Esferas_BT474_dia_2_well_2_100X_1_blob_17,1065.1731,1107.2645,583.7605,1107.2645,583.7605,125.1814,1091.0326,562.5,31.9293,42.7989,0.8542,45.9402,1618,890,66.4677,31.3276,1.4969,0.6681,0.9687,no,2,38.6339,9.344093466262837
Esferas_BT474_dia_2_well_2_100X_1_blob_18,2134.9613,993.8392,590.6006,993.8392,590.6006,179.7506,964.6739,567.2554,58.4239,50.2717,0.8303,61.1941,1420,885,22.8645,48.4102,1.2863,0.7774,0.957,no,2,54.80215,26.67007955070775
Esferas_BT474_dia_2_well_2_100X_1_blob_19,4396.8388,1183.1760000000004,644.1522,1183.1760000000004,644.1522,306.2225,1148.7772,600.5435,69.9728,89.6739,0.5892,100.9923,1712,889,123.4763,65.9999,1.4323,0.6982,0.8912,no,2,83.4961,94.32571190858788
Esferas_BT474_dia_2_well_2_100X_1_blob_20,1752.3666,1029.4284,632.6186,1029.4284,632.6186,160.3992,1004.7554,610.0543,50.9511,44.837,0.8559,51.5991,1479,926,170.9097,44.837,1.1007,0.9085,0.9669,no,2,48.21805,18.166047639604145
Esferas_BT474_dia_2_well_2_100X_1_blob_21,215.5268,102.2855,667.8884,102.2855,667.8884,53.8416,93.75,660.3261,16.9837,16.3043,0.9343,17.9482,143,972,119.4759,16.3043,1.0562,0.9468,0.955,no,2,17.12625,0.8139886661222471
Esferas_BT474_dia_2_well_2_100X_1_blob_22,501.6651,692.8114,701.1623,692.8114,701.1623,84.0626,680.0272,688.8587,25.8152,23.7772,0.8921,28.0843,1004,1018,147.8477,23.7772,1.0952,0.9131,0.9569,no,2,25.93075,2.8253792691705137
Esferas_BT474_dia_2_well_2_100X_1_blob_23,1532.6862,1271.3131,718.69,1271.3131,718.69,160.6323,1249.3207,692.9348,41.4402,53.6685,0.7464,58.8372,1847,1024,121.3041,37.4196,1.6912,0.5913,0.9514,no,2,48.1284,18.06490957541225
Esferas_BT474_dia_2_well_2_100X_1_blob_24,3369.0483,1225.3087,755.8966,1225.3087,755.8966,229.4479,1184.7826,722.8261,74.7283,63.8587,0.8042,77.17399999999998,1744,1103,163.6389,61.4875,1.2145,0.8234,0.9584,no,2,69.33075,54.00192169395577
Esferas_BT474_dia_2_well_2_100X_1_blob_25,1660.5255,1031.4571,752.7244,1031.4571,752.7244,155.8286,1011.5489,726.2228,42.1196,52.3098,0.8593,54.1522,1500,1070,109.7989,40.7625,1.3414,0.7455,0.9694,no,2,47.45735000000001,17.319764041120838
Esferas_BT474_dia_2_well_2_100X_1_blob_26,577.3533,1451.8513,746.3516,1451.8513,746.3516,90.1567,1438.1793,733.0163,27.1739,27.8533,0.8926,28.6617,2124,1082,121.4296,26.128,1.0714,0.9334,0.9612,no,2,27.39485,3.331488360544627
Esferas_BT474_dia_2_well_2_100X_1_blob_27,306.9065,1149.6287,787.8131,1149.6287,787.8131,64.6429,1139.9457,777.8533,19.7011,20.3804,0.9229,20.9719,1686,1174,65.0952,19.6952,1.0282,0.9726,0.9507,no,2,20.33355,1.3622949410452778
Esferas_BT474_dia_2_well_2_100X_1_blob_28,420.9003,1364.0351,868.3816,1364.0351,868.3816,76.638,1352.5815,855.9783,22.4185,24.4565,0.9005,27.1739,1996,1263,126.8699,21.1363,1.276,0.7837,0.959,no,2,24.1551,2.2837998451173367
Esferas_BT474_dia_2_well_2_100X_1_blob_29,6397.4997,1038.2572,942.4096,1038.2572,942.4096,345.4198,995.9239,896.0598,94.4293,92.3913,0.6738,107.6397,1473,1440,35.4956,89.5143,1.0039,0.9962,0.9306,no,2,98.57700000000001,155.22380003276368
Esferas_BT474_dia_2_well_2_100X_1_blob_31,1178.7054,887.0184,1019.7577,887.0184,1019.7577,133.8281,866.1685,1000.6793,40.0815,37.3641,0.8270000000000001,43.7534,1275,1512,25.7693,36.9495,1.1125,0.8989,0.948,no,2,40.35145,10.646551422114326
Esferas_BT474_dia_2_well_2_100X_1_blob_34,549.201,1251.9638,1105.2521,1251.9638,1105.2521,88.8663,1239.8098,1090.3533,23.0978,29.212,0.8739,30.9383,1836,1648,70.7693,23.0978,1.3557,0.7376,0.9636,no,2,27.01805,3.1959025115747686
Esferas_BT474_dia_2_well_2_100X_1_blob_35,180.9133,1063.701,1114.8808,1063.701,1114.8808,51.5222,1055.7065,1107.337,15.625,15.625,0.8564,16.585,1556,1633,145.00799999999995,15.4945,1.0453,0.9566,0.9245,no,2,16.03975,0.6686891935297826
Esferas_BT474_dia_2_well_2_100X_1_blob_36,240.91,1633.4567,1131.6516,1633.4567,1131.6516,58.0825,1623.6413,1122.962,18.3424,17.663,0.8974,18.8878,2393,1658,142.3058,17.6212,1.0452,0.9567,0.9422,no,2,18.2545,0.9856922582683918
Esferas_BT474_dia_2_well_2_100X_1_blob_37,1156.5528,1019.5786,1167.6325,1019.5786,1167.6325,129.3541,1000.6793,1148.7772,37.3641,40.7609,0.8686,42.4144,1488,1747,58.0919,37.3641,1.1382,0.8786,0.9691,no,2,39.88925,10.284877708866881
Esferas_BT474_dia_2_well_2_100X_1_blob_38,409.824,849.0830000000003,1231.539,849.0830000000003,1231.539,77.8319,838.3152,1220.1087,21.7391,24.4565,0.8501,25.3825,1243,1796,105.5241,21.317,1.2093,0.8269,0.9467,no,2,23.34975,2.0629002333692448
Esferas_BT474_dia_3_well_1_100X_1_blob_1,4635.9028,873.6519999999997,124.2614,873.6519999999997,124.2614,270.5384,828.125,89.6739,85.5978,72.6902,0.7959999999999999,87.0122,1219,184,10.3449,70.6406,1.1917,0.8392,0.9503,si,3,78.8264,79.3682122895084
Esferas_BT474_dia_3_well_1_100X_1_blob_2,5901.8342,884.7812,574.3885,884.7812,574.3885,294.2673,844.4293,529.8913,82.8804,88.3152,0.8565,92.9913,1258,900,49.4441,82.4971,1.0490000000000002,0.9533,0.977,si,3,87.7442,109.46789726075974
Esferas_BT474_dia_3_well_1_100X_1_blob_4,11259.0826,995.041,1108.8625,995.041,1108.8625,408.9654,934.1033,1049.5924,121.6033,122.2826,0.8459,127.6107,1429,1722,62.7529,118.3457,1.0311,0.9699,0.9793,si,3,122.9782,301.3810323400815
Esferas_BT474_dia_3_well_1_100X_2_blob_1,22344.1746,1545.9028,170.6553,1545.9028,170.6553,586.9311,1465.3533,78.125,158.9674,187.5,0.8151,196.8398,2184,145,129.679,149.6478,1.3451,0.7434,0.9734,si,3,173.2438,842.5673449298997
Esferas_BT474_dia_3_well_1_100X_2_blob_2,2700.3153,1643.1499,136.1474,1643.1499,136.1474,241.6078,1609.375,101.2228,68.6141,65.2174,0.5813,77.5826,2374,156,142.8291,50.1949,1.6405,0.6096,0.8848,no,3,63.88875,42.25758690179968
Esferas_BT474_dia_3_well_1_100X_2_blob_4,5002.3445,117.1034,996.157,117.1034,996.157,295.1881,79.4837,948.3696,75.4076,93.75,0.7214,93.9492,159,1534,86.2686,74.2466,1.204,0.8306,0.9477,si,3,84.09790000000002,96.38001143586958
Esferas_BT474_dia_3_well_2_100X_3_blob_2,14646.5914,1014.4278,807.4839,1014.4278,807.4839,606.5156,956.5217,698.3696,118.8859,203.8043,0.5003,211.2815,1464,1030,106.6287,118.4902,1.7856,0.56,0.8462,no,3,164.88585,726.4097790838167
Esferas_BT474_dia_3_well_2_100X_3_blob_3,1486.5349,603.3122,957.8748,603.3122,957.8748,176.4022,580.163,928.6685,45.5163,59.7826,0.6003,62.9745,871,1454,69.8057,34.0031,2.2165,0.4512,0.8499,no,3,48.4888,18.473782614693228
Esferas_BT474_dia_3_well_1_100X_3_blob_3,9480.8712,1655.9275,655.39,1655.9275,655.39,375.078,1597.8261,601.2228,114.1304,110.0543,0.8469,121.1641,2390,895,124.492,103.2244,1.1088,0.9019,0.9782,si,3,112.19425,228.84599644070454
Esferas_BT474_dia_3_well_1_100X_3_blob_4,12267.951,342.2878,909.2328,342.2878,909.2328,435.082,281.25,847.8261,122.2826,129.7554,0.8144,133.3755,433,1265,131.0761,120.1744,1.0488,0.9535,0.9765,si,3,126.77495,330.16563161530837
Esferas_BT474_dia_3_well_2_100X_4_blob_2,7063.9252,201.5911,892.5128,201.5911,892.5128,319.2066,152.1739,845.788,97.1467,98.5054,0.8712,98.8422,300,1390,85.2691,94.1528,1.0074,0.9926,0.9801,si,3,96.4975,145.60614572274062
Esferas_BT474_dia_3_well_1_100X_5_blob_2,20493.5056,1030.7279,427.9486,1030.7279,427.9486,565.0388,938.8587,358.6957,189.538,140.625,0.8066,191.9575,1386,667,16.4468,139.6029,1.4014,0.7136,0.9754,si,3,165.7802,738.294269605237
Esferas_BT474_dia_3_well_2_100X_5_blob_2,7369.4471,1124.3726,417.2442,1124.3726,417.2442,329.1837,1076.087,365.4891,95.788,102.5815,0.8546,103.978,1654,538,99.4008,95.0839,1.0537,0.949,0.9712,si,3,99.53095,159.77394842330906
Esferas_BT474_dia_3_well_2_100X_5_blob_4,1025.0214,998.1092,1163.0063,998.1092,1163.0063,119.6783,980.9783,1144.0217,35.3261,37.3641,0.8993,39.9662,1454,1686,121.7989,34.5867,1.1583,0.8633,0.9688,si,3,37.27645,8.39334660002223
Esferas_BT474_dia_3_well_1_100X_6_blob_1,7960.6458,1216.9728,313.3819,1216.9728,313.3819,346.3805,1169.1576,260.1902,101.2228,104.6196,0.8338,114.8178,1721,407,142.4521,94.4483,1.1989,0.8341,0.9687,si,3,104.63305,185.6257300739103
Esferas_BT474_dia_3_well_1_100X_6_blob_4,3408.277,404.0458,765.7602,404.0458,765.7602,221.2674,372.2826,732.337,65.2174,67.9348,0.8748,72.3689,552,1093,140.3322,62.7566,1.1439,0.8742,0.9749,si,3,67.56275,49.97507732682822
Esferas_BT474_dia_3_well_2_100X_2_blob_2,8189.095,1461.6083,627.5649,1461.6083,627.5649,374.8731,1413.0435,562.5,98.5054,118.8859,0.7323,119.2134,2143,1003,85.7515,98.5054,1.1424,0.8754,0.9427,si,3,108.8594,209.03996727402475
Esferas_BT474_dia_3_well_1_100X_4_blob_1,5457.8583,717.9765,302.01,717.9765,302.01,312.5497,663.0435,263.587,100.5435,78.125,0.7021,106.7787,976,411,156.3706,77.3172,1.3316,0.7509999999999999,0.9267,si,3,92.04795,126.3786995713627
Esferas_BT474_dia_3_well_1_100X_4_blob_2,2885.3822,1197.1769,1074.5438,1197.1769,1074.5438,209.5337,1165.7609,1040.7609,63.8587,63.1793,0.8259,66.4824,1743,1625,68.416,57.6086,1.0805,0.9255,0.959,si,3,62.0455,38.70458239899531
Esferas_BT474_dia_3_well_2_100X_1_blob_2,1545.1471,813.5142,205.912,813.5142,205.912,149.1034,793.4783,180.7065,40.0815,48.913,0.8734,50.9511,1183,338,73.7398,39.7595,1.2786,0.7821,0.9731,si,3,45.3553,15.11874184950293
Esferas_BT474_dia_3_well_2_100X_1_blob_4,17925.6446,869.6141,905.2379,869.6141,905.2379,511.3786,792.7989,829.4837,157.6087,150.8152,0.8614,158.3157,1167,1333,5.4170000000000025,150.11,1.0244,0.9761,0.9851,si,3,154.21285,594.282867341137
Esferas_BT474_dia_3_well_1_100X_1_blob_3,304.5989,664.6873,598.6135,664.6873,598.6135,65.4388,654.8913,588.9946,19.7011,20.3804,0.8939,21.4829,965,871,145.3048,19.5031,1.061,0.9425,0.9469,no,3,20.493,1.394595116306051
Esferas_BT474_dia_3_well_1_100X_2_blob_3,4793.7404,1083.9917,538.3221,1083.9917,538.3221,270.0722,1041.4402,500.0,91.0326,73.3696,0.8259,91.5306,1534,782,168.4399,73.0106,1.2794,0.7816,0.9655,no,3,82.2706,90.2330243184507
Esferas_BT474_dia_3_well_2_100X_3_blob_1,915.1812,955.3349,197.5794,955.3349,197.5794,112.9531,938.1793,180.7065,33.9674,34.6467,0.9014,37.1411,1392,314,50.1944,32.7846,1.1278,0.8867,0.968,no,3,34.96285,6.92551382790626
Esferas_BT474_dia_3_well_1_100X_3_blob_1,338.2894,43.3657,298.5521,43.3657,298.5521,69.5149,32.6087,288.7228,21.0598,19.7011,0.8797,23.1876,49,431,148.1726,19.7011,1.0845,0.9221,0.9501,no,3,21.44435,1.5979757354854858
Esferas_BT474_dia_3_well_1_100X_3_blob_2,992.7155,971.0049,389.0669,971.0049,389.0669,119.6783,953.8043,370.2446,33.288000000000004,39.4022,0.871,40.1448,1419,600,66.0375,33.2519,1.2258,0.8158,0.9633,no,3,36.69835,8.008867981604574
Esferas_BT474_dia_3_well_2_100X_4_blob_1,1366.5414,1059.1929,185.7163,1059.1929,185.7163,145.2604,1042.1196,159.6467,33.288000000000004,52.9891,0.8138,53.5135,1551,235,98.0272,33.2345,1.6597,0.6025,0.9678,no,3,43.374,13.222693928766533
Esferas_BT474_dia_3_well_2_100X_4_blob_3,478.128,804.6921,913.9615,804.6921,913.9615,81.908,792.1196,902.1739,25.8152,23.0978,0.8956,27.7537,1166,1338,158.459,23.0978,1.1227,0.8907,0.9601,no,3,25.42575,2.6635008346987807
Esferas_BT474_dia_3_well_2_100X_4_blob_4,6835.9375,1182.4718,1074.3251,1182.4718,1074.3251,322.9813,1130.4348,1027.1739,103.9402,97.1467,0.8235,112.1438,1681,1521,141.3944,78.8385,1.4369,0.6959,0.9725,no,3,95.49115,141.09801063564638
Esferas_BT474_dia_3_well_2_100X_4_blob_5,611.0438,750.3115,1231.5422,750.3115,1231.5422,92.0782,735.7337,1218.0707,29.212,27.1739,0.9057,30.0914,1085,1823,28.3008,27.0394,1.107,0.9034,0.9615,no,3,28.5654,3.7770475249383413
Esferas_BT474_dia_3_well_1_100X_5_blob_1,205.3735,411.742,305.1455,411.742,305.1455,52.8809,403.5326,296.875,16.3043,16.3043,0.9229,17.9482,594,444,150.5241,15.9673,1.0621,0.9415,0.9498,no,3,16.95775,0.790198507389393
Esferas_BT474_dia_3_well_1_100X_5_blob_3,4234.3861,593.9477,760.2209,593.9477,760.2209,258.6398,555.7065,727.5815,84.9185,70.6522,0.7954,88.3074,819,1139,17.4592,69.1655,1.2798,0.7814,0.9568,no,3,78.73644999999998,79.09681740740244
Esferas_BT474_dia_3_well_2_100X_5_blob_1,681.6554,1396.2509,210.134,1396.2509,210.134,98.8717,1382.4728,193.6141,26.4946,32.6087,0.8763,33.3158,2047,332,69.7174,26.3798,1.2555,0.7965,0.9578,no,3,29.8478,4.308920662954135
Esferas_BT474_dia_3_well_2_100X_5_blob_3,358.1345,1298.7362,436.9598,1298.7362,436.9598,70.6405,1287.3641,426.6304,22.4185,21.0598,0.9019,22.6743,1895,641,171.3844,21.0598,1.0479,0.9542,0.9527,no,3,21.86705,1.6943460472123664
Esferas_BT474_dia_3_well_2_100X_5_blob_5,526.1254,1133.0777,1164.0536,1133.0777,1164.0536,87.1379,1119.5652,1150.1359,27.1739,27.1739,0.8707,30.3358,1656,1695,124.0459,22.0971,1.3102,0.7633,0.9552,no,3,26.21645,2.9198004348139848
Esferas_BT474_dia_3_well_1_100X_6_blob_2,1364.2338,364.8914,374.6272,364.8914,374.6272,151.3546,341.712,353.9402,48.2337,38.0435,0.7484,50.2212,510,530,149.9667,37.7627,1.4338,0.6974,0.9329,no,3,43.99195,13.795935621313955
Esferas_BT474_dia_3_well_1_100X_6_blob_3,693.6547,1122.4252,739.2916,1122.4252,739.2916,97.115,1108.0163,724.1848,28.5326,30.5707,0.9242,32.2171,1642,1067,114.9439,28.5326,1.0836,0.9229,0.9675,no,3,30.37485,4.541234679041101
Esferas_BT474_dia_3_well_2_100X_2_blob_1,1597.7596,272.6714,298.8057,272.6714,298.8057,156.6928,250.0,279.212,47.5543,42.7989,0.8178,50.4779,369,419,151.0203,42.7989,1.1143,0.8974,0.9582,no,3,46.6384,16.438509937161363
Esferas_BT474_dia_3_well_2_100X_2_blob_3,10171.7569,1135.0413,804.8659,1135.0413,804.8659,431.7618,1066.5761,748.6413,129.7554,108.6957,0.6857,140.1055,1575,1222,28.0561,98.4705,1.4055,0.7115,0.9504,no,3,119.288,275.0564233807861
Esferas_BT474_dia_3_well_2_100X_2_blob_4,356.7499,1072.1036,1017.5194,1072.1036,1017.5194,69.6797,1061.1413,1007.4728,22.4185,20.3804,0.9233,22.8366,1565,1508,30.3791,20.3804,1.0906,0.917,0.9591,no,3,21.6085,1.6349534092747475
